"2320","C00193631","YE","24K","CCM","CLEAVER FOR CONGRESS","MO",12032019,2500,"C00395848","BF0AF7437F54942DB8F4","2019",2020,"THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE","0"
"2321","C00674242","YE","24K","PAC","LGBTQ VICTORY FUND FEDERAL PAC","DC",12032019,5000,"C00476978","28C7DAE81670A7B9E19","2019",2020,"JUUL LABS, INC. EMPLOYEES POLITICAL ACTION COMMITTEE (JLE PAC)","0"
"2322","C00621987","YE","24K","CAN","HUIZENGA, WILLIAM P","MI",10022019,1000,"C00459297","SB23.4496","2019",2020,"IEX GROUP, INC. PAC","0"
"2323","C00363812","YE","24K","CCM","FITZHERBERT FOR CONGRESS","NJ",12092019,1000,"C00607416","SB23.6513","2019",2020,"RECREATIONAL FISHING ALLIANCE PAC","0"
"2324","C00401299","M2","24K","CCM","GUTHRIE FOR CONGRESS","KY",1092020,1000,"C00445023","B7BAC258C55BE4FA6891","2020",2020,"FRESENIUS MEDICAL CARE NORTH AMERICA PAC","0"
"2325","C00093054","M2","24K","PTY","NRSC","DC",1272020,15000,"C00027466","96C06D7F6AF296BE964","2020",2020,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","0"
"2326","C00109017","M2","24K","CCM","TEXANS FOR JODEY ARRINGTON","TX",1082020,-2000,"C00588657","17635730","2020",2020,"AT&T INC./WARNERMEDIA LLC FEDERAL POLITICAL ACTION COMMITTEE (AT&T/WARNERMEDIA FEDERAL PAC)","0"
"2327","C00048579","M2","24K","PAC","BLUE DOG POLITICAL ACTION COMMITTEE","MD",1082020,5000,"C00305318","B88DCBD30EE574B1492A","2020",2020,"SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)","0"
"2328","C00477653","M2","24K","CCM","KUSTER FOR CONGRESS","NH",1132020,1000,"C00462861","B753505","2020",2020,"COX ENTERPRISES PAC (COXPAC) INC.","0"
"2329","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6282020,35,"C00580100","A4C201199D5A34B3FB66","2020",2020,"WINRED","0"
"2330","C00010868","30G","24K","CCM","CLEAVER FOR CONGRESS","MO",10272020,2500,"C00395848","BA3F100F0F0524D8292E","2020",2020,"AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)","0"
"2331","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",5292020,100,"C00580100","A4C70960BC1E0478DA51","2020",2020,"WINRED","0"
"2332","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",5312020,375,"C00580100","A3C584B5A09AB4F05BA6","2020",2020,"WINRED","0"
"2333","C00694323","Q2","24K","CCM","MCCONNELL SENATE COMMITTEE","KY",6082020,10,"C00193342","A3C45E98DA52D43B9B20","2020",2020,"WINRED","0"
"2334","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",4062020,100,"C00618371","A30EEB1738D2E4C3287D","2020",2020,"WINRED","0"
"2335","C00694323","Q2","24K","CCM","NRSC","DC",5212020,50,"C00027466","A2DCB10CEFB6F4DEABBE","2020",2020,"WINRED","0"
"2336","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",6152020,25,"C00003418","A238562B83BF141D183B","2020",2020,"WINRED","0"
"2337","C00694323","Q2","24K","ORG","NRCC","DC",6172020,10,"C00075820","A212638E8CDEF4588897","2020",2020,"WINRED","0"
"2338","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6152020,15,"C00618371","A2107D64820084742B07","2020",2020,"WINRED","0"
"2339","C00694323","Q2","24K","CCM","CORY GARDNER FOR SENATE","CO",6102020,50,"C00492454","A11FFF683145A4559A2C","2020",2020,"WINRED","0"
"2340","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6162020,21,"C00580100","A13D1F027BD97424085D","2020",2020,"WINRED","0"
"2341","C00694323","Q2","24K","CCM","MCSALLY FOR SENATE INC","AZ",6292020,11,"C00666040","A082E6743B5BE4EA18EC","2020",2020,"WINRED","0"
"2342","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6162020,25,"C00618371","A067671C846D54A679AF","2020",2020,"WINRED","0"
"2343","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",5202020,40,"C00580100","AB3E60861302745E59CA","2020",2020,"WINRED","0"
"2344","C00009423","Q1","24K","CCM","ANGIE CRAIG FOR CONGRESS","MN",3172020,2500,"C00575209","14020525","2020",2020,"LAND O'LAKES, INC., PAC","0"
"2345","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",4112020,42,"C00618371","AB04A1D3C0BDE405DB9B","2020",2020,"WINRED","0"
"2346","C00343137","Q1","24K","CCM","CASE FOR CONGRESS","HI",3122020,2500,"C00680918","10540117","2020",2020,"POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS--PAC OF AAOS","0"
"2347","C00339655","YE","24K","CCM","HOYER FOR CONGRESS","DC",12162019,2500,"C00140715","E342F10992DCE2E38A2","2019",2020,"US ONCOLOGY INC. NETWORK POLITICAL ACTION COMMITTEE","0"
"2348","C00113241","M3","24K","PAC","BADLANDS PAC","VA",2282020,2500,"C00543207","B28618990DA62432EA8C","2020",2020,"NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2349","C00258236","M3","24K","CCM","MICHAEL BURGESS FOR CONGRESS","DC",2212020,1000,"C00372532","B90AD468ECCC84958827","2020",2020,"EMD SERONO, INC. POLITICAL ACTION COMMITTEE","0"
"2350","C00024968","M3","24K","CCM","DAN CRENSHAW FOR CONGRESS","TX",2012020,-2000,"C00660795","44556176","2020",2020,"AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2351","C00000422","M6","24K","CCM","CORREA FOR CONGRESS","CA",5202020,1000,"C00578302","BC956DB93BD6E4FB0AE9","2020",2020,"AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2352","C00694323","Q2","24K","CCM","KEVIN MCCARTHY FOR CONGRESS","CA",6062020,25,"C00420935","A6A7714EF3A534CAD89C","2020",2020,"WINRED","0"
"2353","C00694323","Q2","24K","CCM","SCALISE FOR CONGRESS","LA",6302020,50,"C00394957","A6804BCE3F5EA45BB9FE","2020",2020,"WINRED","0"
"2354","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",5152020,25,"C00003418","A5D66763133A34F3F88B","2020",2020,"WINRED","0"
"2355","C00694323","Q2","24K","CCM","NRSC","DC",6032020,100,"C00027466","A4BD3D405FA6A44AD9EC","2020",2020,"WINRED","0"
"2356","C00694323","Q2","24K","CCM","ELISE FOR CONGRESS","NY",4062020,22,"C00547893","A412FB426D0AE43FB93D","2020",2020,"WINRED","0"
"2357","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6252020,750,"C00618371","AF6FB50D1F976465DAE7","2020",2020,"WINRED","0"
"2358","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6182020,50,"C00618371","A2EF88442FF5340469AF","2020",2020,"WINRED","0"
"2359","C00694323","Q2","24K","ORG","NRCC","DC",6102020,35,"C00075820","AE52A47714EC84C43A2E","2020",2020,"WINRED","0"
"2360","C00694323","Q2","24K","CCM","MCSALLY FOR SENATE INC","AZ",6292020,30,"C00666040","AE6D99254A36F44C887F","2020",2020,"WINRED","0"
"2361","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",4052020,50,"C00618371","ADC5C7FD5E17A467A9A1","2020",2020,"WINRED","0"
"2362","C00694323","Q2","24K","CCM","JONI FOR IOWA","IA",5072020,25,"C00546788","AD6361925931F490DA73","2020",2020,"WINRED","0"
"2363","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",4282020,5,"C00003418","ADBF871EE9AEB47A3B8D","2020",2020,"WINRED","0"
"2364","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6152020,5,"C00580100","ACD7CEB8841C643AEB46","2020",2020,"WINRED","0"
"2365","C00694323","Q2","24K","CCM","ELISE FOR CONGRESS","NY",6252020,50,"C00547893","AD1F740E9FA3843EFAF9","2020",2020,"WINRED","0"
"2366","C00552851","M2","24K","CCM","JEANNE FOR CONGRESS","IL",1082020,7341,"C00712794","BA3FEF99438D14A0B8B7","2020",2020,"HOUSE FREEDOM FUND","0"
"2367","C00331835","Q1","24K","PAC","EQUALITY PAC","DC",2202020,2500,"C00550970","B757233","2020",2020,"NAVIENT CORPORATION PAC (NAVIENT PAC)","0"
"2368","C00238725","M2","24K","CCM","BILLY LONG FOR CONGRESS","MO",1272020,1000,"C00460063","44447820","2020",2020,"NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC","0"
"2369","C00507962","M6","24K","CCM","LARSON FOR CONGRESS","CT",5182020,1000,"C00330142","SB23.8552","2020",2020,"AES CORPORATION POLITICAL ACTION COMMITTEE; THE","0"
"2370","C00110585","M2","24K","CAN","KULKARNI, SRI PRESTON","TX",1172020,1500,"C00662874","SB23.7732","2020",2020,"CITIZENS ORGANIZED POLITICAL ACTION COMMITTEE","0"
"2371","C00197095","M3","24K","CCM","MAD 4 PA PAC","PA",2122020,1000,"C00670844","9ED5B4A82F8263FC054","2020",2020,"THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY FEDERAL PAC","0"
"2372","C00479246","M3","24K","CCM","BEATTY FOR CONGRESS","OH",2142020,2500,"C00507368","B756851","2020",2020,"BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE","0"
"2373","C00144766","M3","24K","CCM","ANDY HARRIS FOR CONGRESS","MD",2242020,1500,"C00435974","B5897279878AC4DF6855","2020",2020,"NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2374","C00000422","M3","24K","CCM","PETE AGUILAR FOR CONGRESS","CA",2242020,1000,"C00510461","B64BACCF7362249928FE","2020",2020,"AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2375","C00447565","M3","24K","CCM","DELBENE FOR CONGRESS","WA",2112020,1000,"C00459099","BD60DDBF527F443AA8B9","2020",2020,"FINSECA PAC","0"
"2376","C00346288","Q1","24K","CCM","JOSH GOTTHEIMER FOR CONGRESS","NJ",2192020,2500,"C00573949","500000400","2020",2020,"THE PREMIER, INC. EMPLOYEES' CIVIC ACTION FUND","0"
"2377","C00493304","M3","24K","PAC","NEW PAC","CA",2102020,5000,"C00398750","2A36D753E7F64909679","2020",2020,"PRUDENTIAL FINANCIAL, INC. STATE & FEDERAL POLITICAL ACTION COMMITTEE (AKA PRUDENTIAL STATE & FEDERAL PAC)","0"
"2378","C00386904","M3","24K","CCM","JAIME FOR CONGRESS","WA",2122020,3500,"C00472704","VNV37A0DKB0","2020",2020,"FAEGRE DRINKER POLITICAL ACTION COMMITTEE (FAEGRE DRINKER PAC)","0"
"2379","C00068692","M6","24K","PAC","TOMORROW IS MEANINGFUL PAC","SC",5312019,1000,"C00495887","B69F5C6F4334C4965B64","2019",2020,"FEDEX CORPORATION POLITICAL ACTION COMMITTEE","0"
"2380","C00428623","M3","24K","PAC","MADISON PAC","MA",2282020,5000,"C00426809","500003892","2020",2020,"GOOGLE LLC NETPAC","0"
"2381","C00632992","M3","24K","CCM","SPANBERGER FOR CONGRESS","VA",2132020,1200,"C00649913","VSGA6A0MEP9","2020",2020,"DEVELOPING A NEW GENERATION PAC (DANG PAC)","0"
"2382","C00621987","Q3","24K","CAN","WAGNER, ANN L.","MO",9242020,1000,"C00495846","SB23.4553","2020",2020,"IEX GROUP, INC. PAC","0"
"2383","C00342246","Q1","24K","CCM","STEIL FOR WISCONSIN, INC.","VA",3022020,1000,"C00677286","SB23.6749","2020",2020,"S. C. JOHNSON & SON, INC POLITICAL ACTION COMMITTEE","0"
"2384","C00458158","M4","24K","PAC","BLUE DOG POLITICAL ACTION COMMMITTEE","MD",3252020,5000,"C00305318","12507914","2020",2020,"LKQ CORPORATION EMPLOYEE GOOD GOVERNMENT FUND","0"
"2385","C00456939","Q1","24K","CCM","ALASKANS FOR DAN SULLIVAN","AK",1272020,1500,"C00570994","SB23.4943","2020",2020,"HAWAIIAN AIRLINES INC POLITICAL ACTION COMMITTEE","0"
"2386","C00098061","M4","24K","CCM","FRIENDS FOR GREGORY MEEKS","NY",3112020,1000,"C00430991","CEB2484FA6E3DCE56AD","2020",2020,"TARGET CORPORATION CITIZENS POLITICAL FORUM (TARGETCITIZENS POLITICAL FORUM)","0"
"2387","C00193854","Q1","24K","CCM","BILL CASSIDY FOR US SENATE","LA",1292020,1000,"C00543983","D188828","2020",2020,"AMERICAN PHARMACISTS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2388","C00007880","M2","24K","PTY","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","DC",1132020,30000,"C00075820","4212116","2020",2020,"CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION","0"
"2389","C00625988","M4","24K","CCM","STEPHANIE MURPHY FOR CONGRESS","FL",3302020,1000,"C00620443","SB23.6672","2020",2020,"FUTURE FORUM PAC","0"
"2390","C00441808","Q1","24K","CCM","COMER FOR CONGRESS","KY",2052020,1000,"C00588764","D189619","2020",2020,"AMERICAN KENNEL CLUB","0"
"2391","C00012880","M4","24K","CCM","UPTON FOR ALL OF US","MI",3102020,1000,"C00200584","82012664","2020",2020,"AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)","0"
"2392","C00046474","M4","24K","CCM","JONI FOR IOWA","IA",3032020,1000,"C00546788","10519618","2020",2020,"FORD MOTOR COMPANY CIVIC ACTION FUND","0"
"2393","C00333104","M4","24K","CCM","BECCHI FOR CONGRESS","NJ",3032020,1000,"C00711572","D189747","2020",2020,"THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC)","0"
"2394","C00567693","M4","24K","CCM","CORY BOOKER FOR SENATE","NJ",3042020,5000,"C00540500","VN7FCAF4TG1","2020",2020,"HAWAII PAC","0"
"2395","C00004812","M4","24K","CCM","VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE","DC",3022020,2500,"C00327189","B6956928F38E24EFF81C","2020",2020,"MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","0"
"2396","C00451518","M10","24K","CCM","MIKE CRAPO FOR US SENATE","ID",9192019,2500,"C00330886","SB23.9696","2019",2020,"CROWE PAC","0"
"2397","C00030718","M6","24K","ORG","WASSERMAN-SCHULTZ FOR CONGRESS","FL",5072020,2000,"C00385773","B40CC0469F1494FE2BD6","2020",2020,"NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE","0"
"2398","C00007922","M4","24K","CCM","CARTWRIGHT FOR CONGRESS","PA",3312020,2500,"C00509968","VPEH8AA4P31","2020",2020,"LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC","0"
"2399","C00028860","YE","24K","CCM","MAX ROSE FOR CONGRESS","NY",12192019,5000,"C00652248","SB23.43880","2019",2020,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION","0"
"2400","C00235655","M6","24K","PTY","NORTH CAROLINA REPUBLICAN PARTY","NC",5112020,5000,"C00038505","B159D510FF47644E3B7B","2020",2020,"BLUEGRASS COMMITTEE","0"
"2401","C00248716","M7","24K","CCM","DONALD M PAYNE JR FOR CONGRESS","NJ",6032020,1000,"C00519355","2C6E78F55F874005F28","2020",2020,"COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL","0"
"2402","C00010983","M9","24K","CCM","DAN CRENSHAW FOR CONGRESS","TX",8032020,1000,"C00660795","F9CACF5115991DFBADD","2020",2020,"JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","0"
"2403","C00165159","M7","24K","CCM","GIBBS FOR CONGRESS","OH",6242020,1000,"C00466516","SB23.17754","2020",2020,"REPUBLICAN MAINSTREET PARTNERSHIP PAC","0"
"2404","C00206136","M7","24K","CCM","FRIENDS OF JOHN THUNE","SD",6082020,1000,"C00409581","BE1EBA2FAEB9B4631AA0","2020",2020,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","0"
"2405","C00035006","M8","24K","CCM","CITIZENS FOR TURNER","OH",7152020,4000,"C00373001","EB816657ABAEC84A44D","2020",2020,"CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION","0"
"2406","C00409714","Q1","24K","CCM","FREDERICA S. WILSON FOR CONGRESS","DC",2242020,2500,"C00460055","EXPB282","2020",2020,"FINANCIAL SERVICES INSTITUTE PAC","0"
"2407","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6232020,250,"C00618371","ABCD547EB2C504376B0B","2020",2020,"WINRED","0"
"2408","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6172020,42,"C00618371","A91DD5AA149834B0DB9A","2020",2020,"WINRED","0"
"2409","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",6162020,100,"C00003418","A93B13E4B2800497EB05","2020",2020,"WINRED","0"
"2410","C00694323","Q2","24K","CCM","MCSALLY FOR SENATE INC","AZ",6292020,10,"C00666040","A956F07F1A5B14DA6BFC","2020",2020,"WINRED","0"
"2411","C00694323","Q2","24K","ORG","NRCC","DC",5012020,50,"C00075820","A8BC2E7A5138F44B3B93","2020",2020,"WINRED","0"
"2412","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6302020,105,"C00618371","A839BCD87570843A6B35","2020",2020,"WINRED","0"
"2413","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",4262020,42,"C00618371","A76F880140CAA4C4DB0E","2020",2020,"WINRED","0"
"2414","C00694323","Q2","24K","CCM","JIM JORDAN FOR CONGRESS","OH",4242020,25,"C00416594","A4F26B1DC16044070B51","2020",2020,"WINRED","0"
"2415","C00694323","Q2","24K","CCM","NRSC","DC",6252020,250,"C00027466","A4359093867574905B3C","2020",2020,"WINRED","0"
"2416","C00694323","Q2","24K","CCM","NRSC","DC",5122020,10,"C00027466","A367CE072AD41446284F","2020",2020,"WINRED","0"
"2417","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",4282020,20,"C00003418","AF5F9948A51DB4673A50","2020",2020,"WINRED","0"
"2418","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",6062020,50,"C00003418","A28E0415B0A2B4E60BA2","2020",2020,"WINRED","0"
"2419","C00480863","M5","24K","CCM","ANDY BARR FOR CONGRESS, INC.","KY",4302020,1000,"C00467571","EB7EA3DAD0597415896","2020",2020,"NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)","0"
"2420","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6222020,100,"C00580100","A19D52334A513412D924","2020",2020,"WINRED","0"
"2421","C00694323","Q2","24K","CCM","ELISE FOR CONGRESS","NY",4112020,5,"C00547893","A1B50D42AD39841C7A78","2020",2020,"WINRED","0"
"2422","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6172020,10,"C00580100","A0925E00488D44829AC8","2020",2020,"WINRED","0"
"2423","C00694323","Q2","24K","ORG","NRCC","DC",5042020,35,"C00075820","ACCBF493541ED49AFADD","2020",2020,"WINRED","0"
"2424","C00694323","Q2","24K","CCM","NRSC","DC",6282020,10,"C00027466","AC3F056EEDE18471399F","2020",2020,"WINRED","0"
"2425","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",5092020,100,"C00618371","AC2F6E0DF10854019B3F","2020",2020,"WINRED","0"
"2426","C00694323","Q2","24K","CCM","MCSALLY FOR SENATE INC","AZ",5302020,5,"C00666040","A9FC85D735D644F54956","2020",2020,"WINRED","0"
"2427","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6142020,525,"C00618371","A9D1267FB6C6948DF89B","2020",2020,"WINRED","0"
"2428","C00694323","Q2","24K","CCM","KEVIN MCCARTHY FOR CONGRESS","CA",4032020,25,"C00420935","A98A232DC170946D589D","2020",2020,"WINRED","0"
"2429","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6192020,750,"C00618371","A86F7F2C9F3644208A8D","2020",2020,"WINRED","0"
"2430","C00694323","Q2","24K","CCM","NRSC","DC",6062020,25,"C00027466","A6AFB2B50F3194B71B90","2020",2020,"WINRED","0"
"2431","C00694323","Q2","24K","ORG","NRCC","DC",4012020,50,"C00075820","A71EA211CE10A4F528ED","2020",2020,"WINRED","0"
"2432","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",6092020,500,"C00003418","A62B31C91832244EF82A","2020",2020,"WINRED","0"
"2433","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",4162020,50,"C00618371","A5E679509BA3B4F5FB73","2020",2020,"WINRED","0"
"2434","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6262020,42,"C00618371","A55A4FEB6495A45C69E6","2020",2020,"WINRED","0"
"2435","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6222020,100,"C00618371","A535570E7163D486A960","2020",2020,"WINRED","0"
"2436","C00694323","Q2","24K","ORG","NRCC","DC",4242020,100,"C00075820","A4750C60A5067449FAAD","2020",2020,"WINRED","0"
"2437","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6152020,50,"C00618371","A44CA27A4506F4C96A6B","2020",2020,"WINRED","0"
"2438","C00694323","Q2","24K","ORG","REPUBLICAN NATIONAL COMMITTEE","DC",5102020,20,"C00003418","A340EE8FE0BBD4F80B77","2020",2020,"WINRED","0"
"2439","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",5182020,100,"C00618371","A38C7432A26B44A579B5","2020",2020,"WINRED","0"
"2440","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",6142020,75,"C00618371","A2BD0DE381D594CB9AA1","2020",2020,"WINRED","0"
"2441","C00694323","Q2","24K","CCM","DONALD J. TRUMP FOR PRESIDENT, INC.","NY",6042020,42,"C00580100","AEB88F5415A104236A3E","2020",2020,"WINRED","0"
"2442","C00694323","Q2","24K","CCM","NRSC","DC",6052020,15,"C00027466","A1D1106C41C194C62BB2","2020",2020,"WINRED","0"
"2443","C00694323","Q2","24K","CCM","NRSC","DC",5292020,35,"C00027466","A196721E8F56A40FD81F","2020",2020,"WINRED","0"
"2444","C00694323","Q2","24K","PAC","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","NY",5132020,50,"C00618371","A0CD2A7C107B64C65A3C","2020",2020,"WINRED","0"
"2445","C00486043","M5","24K","CCM","MCHENRY FOR CONGRESS","NC",2052020,-2000,"C00393629","SB23.6545","2020",2020,"ROAD TO FREEDOM POLITICAL ACTION COMMITTEE","0"
"2446","C00227546","M8","24K","PAC","COMMON VALUES PAC","VA",7312020,5000,"C00442368","F50D645FB3A93E50EFF","2020",2020,"MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE","0"
"2447","C00441949","M5","24K","CCM","SRI FOR CONGRESS","TX",4022020,500,"C00662874","4038702C","2020",2020,"JSTREETPAC","0"
"2448","C00085316","M7","24K","CCM","STANTON FOR CONGRESS","AZ",6112020,1000,"C00657304","8D8BAC70BD47AFC0DA0","2020",2020,"CIGNA CORPORATION POLITICAL ACTION COMMITTEE","0"
"2449","C00590315","M7","24K","CCM","PALLONE FOR CONGRESS","NJ",6092020,1000,"C00226928","7F3B4F64EF955A6022B","2020",2020,"SAMSUNG ELECTRONICS AMERICA INC POLITICAL ACTION COMMITTEE","0"
"2450","C00495028","M9","24K","PAC","EASTMAN VICTORY FUND","NE",8142020,5000,"C00749515","VN7GDAFKJB5","2020",2020,"HOUSE MAJORITY PAC","0"
"2451","C00142711","M6","24K","CCM","EDDIE BERNICE JOHNSON FOR CONGRESS","TX",5282020,5000,"C00254573","6328670828E7B1FD4FC","2020",2020,"THE BOEING COMPANY POLITICAL ACTION COMMITTEE","0"
"2452","C00546234","M6","24K","CCM","FRIENDS OF ROSA DELAURO","CT",5072020,2000,"C00238865","82279963","2020",2020,"LEIDOS INC. POLITICAL ACTION COMMITTEE","0"
"2453","C00003251","M6","24K","PTY","DEMOCRATIC PARTY OF NEW MEXICO","NM",5262020,-5000,"C00161810","B747723","2020",2020,"NEA FUND FOR CHILDREN AND PUBLIC EDUCATION","0"
"2454","C00030718","M10","24K","ORG","TEXANS FOR SENATOR JOHN CORNYN INC","TX",9202019,2000,"C00369033","BB950D69E31BD4F1F919","2019",2020,"NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE","0"
"2455","C00004812","M7","24K","CCM","KAREN BASS FOR CONGRESS","DC",6292020,1000,"C00476523","B7DE5A9DA1A0D4C90AD8","2020",2020,"MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","0"
"2456","C00343459","M6","24K","CCM","EMMER FOR CONGRESS","MN",5132020,2500,"C00545749","D189972","2020",2020,"AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC","0"
"2457","C00174011","Q2","24K","CCM","NADLER FOR CONGRESS INC","NY",6032020,5000,"C00290825","SB23.50326","2020",2020,"RETAIL, WHOLESALE & DEPARTMENT STORE UNION COMMITTEE ON POLITICAL EDUCATION (RWDSU COPE)","0"
"2458","C00130773","M7","24K","CCM","PALLONE FOR CONGRESS","NJ",6242020,1000,"C00226928","82499147","2020",2020,"NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE","0"
"2459","C00023028","Q2","24K","CCM","LETLOW FOR CONGRESS","LA",5082020,2500,"C00742106","10595090","2020",2020,"NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON","0"
"2460","C00083535","M7","24K","CCM","VAL DEMINGS FOR CONGRESS","FL",6242020,1000,"C00498980","25610791","2020",2020,"DUKE ENERGY CORPORATION PAC","0"
"2461","C00079681","M7","24K","CCM","FRIENDS OF DAVE JOYCE","OH",6082020,1000,"C00527457","D219272","2020",2020,"NATIONAL PROPANE GAS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"2462","C00109306","Q2","24K","CCM","BETH VAN DUYNE FOR CONGRESS","TX",4302020,1000,"C00714865","SB23.8951","2020",2020,"NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS POLITICAL ACTION COMMMITTEE","0"
